date,avg_co,co_resid,wind_power_dir_avg,power_norm,speed_norm
05jul2008,.50625,1.047332,95.89027,12.83606,22.6178
06jul2008,.575,1.005673,191.2461,35.33099,37.29218
07jul2008,.4395833,.9117966,212.8029,47.0571,48.00533
08jul2008,.4395833,.938364,251.9054,32.43474,35.05256
09jul2008,.3295455,.8236051,327.929,33.04339,36.57263
10jul2008,.4833333,.9823618,231.1951,29.02326,37.10889
11jul2008,.50625,.8894487,169.7857,8.168242,16.14971
12jul2008,.3125,.7723774,269.9917,45.55652,37.49463
13jul2008,.2645833,.8622968,271.7491,117.7195,60.96312
14jul2008,.4333333,.9055466,303.2469,6.050754,10.48601
15jul2008,.5958333,1.008778,230.7498,29.55126,35.25539
16jul2008,.5333334,.9415574,221.4465,12.63268,24.22336
17jul2008,.5645834,.9777762,225.772,30.9744,38.59113
18jul2008,.6020833,.985282,233.7142,17.9529,30.79946
19jul2008,.4666667,1.007748,249.6599,4.384151,6.107961
20jul2008,.4229167,.9394256,280.2095,19.57364,26.50808
21jul2008,.38125,.8534632,32.97326,5.61774,8.361375
22jul2008,.25,.8726858,27.30448,29.90316,38.83384
23jul2008,.3083333,.802393,12.08561,36.12813,38.0667
24jul2008,.6770833,1.176112,245.9877,14.70829,19.08661
25jul2008,.6041667,1.073201,225.7306,14.24046,30.60722
26jul2008,.2854167,.745294,304.745,17.39339,32.77339
27jul2008,.5645834,1.081092,241.6664,19.30098,28.26133
28jul2008,.45625,.9284633,82.6769,8.485809,19.34896
29jul2008,.6272727,1.040218,224.3078,26.38908,25.02185
30jul2008,.3,.7082241,263.1559,30.4812,39.00732
31jul2008,.4104167,.8236095,291.5681,14.84312,26.72805
01aug2008,.5520833,.909284,80.93454,4.66695,7.520204
02aug2008,.25,.7650838,33.13644,28.88391,38.49672
03aug2008,.5333334,1.023844,184.5843,13.11231,21.08123
04aug2008,.475,.9212152,9.711655,5.011562,14.9275
07aug2008,.25,.7230304,350.8259,31.21225,32.6039
08aug2008,.39375,.9179907,13.45341,10.91217,16.93411
09aug2008,.4041667,.9192505,308.7046,12.26035,19.57631
10aug2008,.25,.864416,21.46574,42.48451,46.75126
11aug2008,.3375,.9076204,62.75895,8.878986,17.39623
12aug2008,.8333333,1.38732,95.08978,6.815358,15.95542
13aug2008,.4613636,1.01063,76.84889,6.452503,13.59953
14aug2008,.25,.8042349,32.69928,28.49747,33.13606
15aug2008,.25,.7742407,47.3374,28.7767,34.6087
16aug2008,.31875,.7526293,287.9701,14.82695,28.07859
17aug2008,.3479167,.8384275,250.2947,24.86458,37.78449
18aug2008,.3729167,.8191319,263.6669,15.85019,30.45477
19aug2008,.3083333,.7811159,47.25224,14.96138,21.39056
20aug2008,.3875,.9367661,90.99911,15.38101,32.55015
21aug2008,.6021739,1.075204,150.7548,15.12206,29.33608
22aug2008,.31875,.7617863,189.5798,55.27716,49.93029
23aug2008,.2916667,.6397104,239.7292,34.17134,37.50951
24aug2008,.25,.8217154,36.25723,33.54688,36.09435
25aug2008,.25,.8201204,49.44431,71.66944,57.46304
26aug2008,.3375,.9341878,66.73431,30.39122,36.7993
27aug2008,.4791667,.9472283,76.60609,7.905336,18.80802
28aug2008,.6770834,1.231318,190.179,10.90941,26.95814
29aug2008,.475,.9180363,20.70386,8.75197,17.4597
30aug2008,.9083334,1.256377,232.3827,3.11091,9.874078
31aug2008,.8979167,1.302592,123.1423,10.94287,21.61194
01sep2008,.5375,.7539328,118.6623,19.98301,32.10532
02sep2008,.7375,.9805002,138.5405,4.262647,13.194
03sep2008,.2645833,.6699026,16.30885,61.90027,47.26224
04sep2008,.25,.7881042,24.95644,61.31867,51.76673
05sep2008,.4041667,.9122767,314.7719,16.04953,21.31119
06sep2008,.55,.9638376,286.0682,10.25996,21.75459
07sep2008,.3666667,.8371359,265.7958,16.41464,31.44192
08sep2008,.25,.761289,338.0791,14.74809,22.10893
09sep2008,.3708333,.9086897,357.3301,7.694435,15.30602
10sep2008,.9020833,1.350103,136.6567,5.707031,17.96915
11sep2008,.4416667,.8519548,175.5733,26.32004,37.59478
12sep2008,.6458333,1.068828,233.6305,12.60416,30.58066
13sep2008,.35625,.727387,236.0961,32.637,31.0587
14sep2008,.25,.7204692,337.0672,39.85918,30.86901
15sep2008,.25,.761289,331.7523,9.641104,26.56409
16sep2008,.5479167,1.000658,233.0524,11.09714,23.23258
17sep2008,.3583333,.6824481,287.5499,5.636795,11.55484
18sep2008,.4729167,.9259054,82.08162,17.55371,32.06687
19sep2008,.7826087,1.162903,177.7532,9.93356,27.89503
20sep2008,.7770833,1.14822,109.7816,4.029927,10.36366
21sep2008,.6125,1.040269,86.77292,5.992603,13.50747
22sep2008,.7416667,1.043935,118.5018,16.27471,30.58899
23sep2008,.7791667,1.108002,146.0626,14.35971,30.45492
24sep2008,.70625,1.030365,212.2747,3.786894,12.94569
25sep2008,.25,.6602881,35.37793,10.35156,24.35622
26sep2008,.5854167,.9657106,62.76646,6.177565,15.55921
27sep2008,.7583333,1.12947,68.33489,3.050601,7.014008
28sep2008,.38125,.9368347,39.52708,24.65462,31.96548
29sep2008,.4681818,.9794708,340.8391,5.543312,6.428226
30sep2008,.25,.8172437,314.4072,37.4608,41.46005
01oct2008,.25,.6623574,333.9307,47.44408,45.73866
02oct2008,.25,.6673262,275.7517,36.62276,43.65289
03oct2008,.2659091,.6532411,74.70462,16.52463,26.2224
04oct2008,.70625,1.084425,102.3491,6.549771,13.16957
05oct2008,.69375,1.128557,106.8734,17.0103,28.58409
06oct2008,.6875,1.048624,116.2713,27.11687,38.86616
07oct2008,.5625,.950191,140.5721,41.64025,45.03349
08oct2008,.5166667,.8996367,266.4487,23.81376,32.95899
09oct2008,.6625,1.050439,296.4651,6.096313,18.52544
10oct2008,1.020833,1.293663,110.7921,12.94449,22.90704
11oct2008,1.041667,1.262638,129.872,5.092664,18.22466
12oct2008,.9916667,1.188065,158.4185,10.0432,26.23625
13oct2008,.68125,.9145575,201.7691,23.33716,36.15194
14oct2008,.5295455,.832121,299.3294,10.19047,6.823686
15oct2008,.5145833,.8975534,324.9965,12.16694,14.50806
16oct2008,.3104167,.7277429,1.352019,17.35401,30.40524
17oct2008,.3083333,.6956653,358.3968,11.7321,24.65232
18oct2008,.5270833,.9052584,33.98897,6.02452,11.93987
19oct2008,.50625,.9116693,192.1453,51.91137,47.00527
20oct2008,.38125,.7717609,336.6567,9.228997,14.8168
21oct2008,.2608696,.6779479,35.69903,21.20759,29.79709
22oct2008,.4645833,.9415787,111.6787,79.53918,53.05891
23oct2008,.66875,1.086076,119.2343,51.47932,49.09334
24oct2008,.70625,1.093582,206.5924,12.14841,24.56379
25oct2008,.4083333,.8511464,227.3138,74.20675,56.66381
26oct2008,.25,.6848066,274.5726,228.1831,77.72469
27oct2008,.25,.7333226,308.0795,92.7248,60.24055
28oct2008,.25,.75989,297.9251,36.70389,44.16013
29oct2008,.5645833,1.041579,306.4224,5.600939,9.678305
30oct2008,.6695652,1.057504,193.9601,34.14176,40.59688
31oct2008,.8645833,1.137412,222.5523,18.16984,29.88219
01nov2008,.25,.5436859,38.08705,20.86251,36.19899
02nov2008,.6354167,.9563468,179.7512,24.57414,30.31513
03nov2008,.6354167,.8269356,207.3326,33.98888,43.54226
04nov2008,.6645833,.8826696,197.9393,18.78677,34.96815
05nov2008,.5108696,.7242349,189.2377,70.81525,50.95024
06nov2008,.4708333,.774283,170.2598,62.56927,51.52065
07nov2008,.55,.9174808,224.38,52.07604,46.01321
08nov2008,.2604167,.6469141,255.8047,127.5754,70.08549
09nov2008,.25,.7421224,284.0315,60.00967,52.99908
10nov2008,.6083333,1.05616,276.2648,18.41093,28.22462
11nov2008,1.2375,1.711894,132.4655,23.54968,32.55764
12nov2008,.59375,.9862561,165.272,21.05882,36.39328
13nov2008,.4375,.7703369,203.3505,109.2638,62.88446
14nov2008,.3152174,.6826982,338.1537,16.26505,18.45298
15nov2008,.25,.6364974,331.2076,112.9844,64.65892
16nov2008,.25,.7421224,273.8007,43.98961,44.2299
17nov2008,.25,.6978267,323.0515,77.98273,57.95845
18nov2008,.5347826,1.009177,325.228,29.35935,26.93138
19nov2008,.3229167,.7435964,284.6733,47.43456,29.88161
20nov2008,.2604167,.7350585,334.3995,137.1151,70.22806
21nov2008,.3916667,.892797,307.2872,41.65337,41.58363
22nov2008,.7333333,1.168824,180.3246,12.98699,27.37202
23nov2008,.55625,.999379,196.2022,34.56709,41.07274
24nov2008,.2916667,.7394933,296.4817,42.81368,38.71236
25nov2008,.3583333,.7837341,311.2136,44.36155,43.36029
26nov2008,1.136957,1.557636,255.3954,4.038911,16.05154
27nov2008,1.15625,1.581899,271.8919,37.83967,31.55056
28nov2008,.5166667,.912321,265.7972,24.45168,37.18036
29nov2008,1.129167,1.515664,120.1294,2.556365,8.966517
30nov2008,.30625,.749379,53.30008,71.8028,50.72817
01dec2008,.25,.7083021,325.5306,130.6254,63.48959
02dec2008,.4729167,.9577861,203.3101,74.30902,51.41718
03dec2008,.4041667,.8353218,253.5677,37.65981,33.47801
04dec2008,.3166667,.8582665,285.8064,40.0269,46.07019
05dec2008,.4717391,.9833449,225.8699,49.64863,42.8998
06dec2008,.2895833,.7355495,294.4183,78.93343,43.22513
07dec2008,.4854167,1.044497,213.5504,6.627733,15.18409
08dec2008,.8458333,1.255142,151.7217,16.40814,31.76341
09dec2008,.4347826,.8706587,3.510495,84.33748,38.07177
10dec2008,.4583333,.9949644,349.1573,38.67747,36.24118
11dec2008,.5416667,1.026784,301.8939,20.38953,29.14913
12dec2008,.5208333,1.032439,293.5072,24.18177,29.55832
13dec2008,.4458333,.8428062,187.041,118.1123,65.87235
14dec2008,.2604167,.6858474,200.3578,320.0316,90.09434
15dec2008,.25,.7647847,269.7801,152.7863,69.58096
16dec2008,.5173913,1.058743,103.8041,8.02981,6.759171
17dec2008,.5291667,1.065798,267.7197,17.16266,32.05873
18dec2008,.9083333,1.449933,111.0123,2.566153,6.560588
19dec2008,.2854167,.7405397,57.72048,76.71307,52.60654
20dec2008,.51875,1.021199,146.006,22.65067,34.2545
21dec2008,.25,.8090804,269.9901,410.8531,102.2611
22dec2008,.55,1.064785,257.0869,44.64309,43.99482
23dec2008,.3770833,.8619528,184.6439,78.87476,55.04292
24dec2008,.3833333,.8634818,262.4082,117.6089,53.38288
25dec2008,.4958333,1.037433,203.404,8.750905,20.31819
26dec2008,.4145833,.7925395,188.1537,78.69572,48.6218
27dec2008,.3145833,.6187446,211.0129,156.6698,61.45122
28dec2008,.4354167,.9380144,248.4533,287.9285,73.0595
29dec2008,.3847826,.7940913,266.6152,80.18298,44.89918
30dec2008,.5541667,.9900428,334.0121,54.67981,9.377514
31dec2008,.3708333,.9074644,331.9833,69.88196,38.90702
01jan2009,.4104167,.935876,193.4265,63.19481,52.12125
02jan2009,.3270833,.8225484,278.0878,31.50186,34.65728
03jan2009,.625,1.054826,101.9714,62.42517,48.41991
04jan2009,.3020833,.7885404,292.8767,55.81087,39.70274
05jan2009,.6791667,1.177811,261.9129,13.85737,25.61538
06jan2009,1.020833,1.546045,117.5796,12.24905,24.11517
07jan2009,.3954546,.9159451,266.9102,64.08994,50.39688
08jan2009,.4041667,.929626,275.9146,35.29979,42.70087
09jan2009,.56875,1.064215,94.06291,27.43344,33.68503
10jan2009,.25,.7363082,31.15314,56.65737,44.60514
11jan2009,.36875,.9116898,268.2125,10.23168,26.17109
12jan2009,.5416667,1.040311,203.2431,12.66708,23.62615
13jan2009,.3270833,.8522948,311.7083,56.93199,45.17606
14jan2009,.4020833,.9225738,333.8246,84.34467,33.63393
15jan2009,.276087,.8015463,280.4023,49.20273,48.66774
16jan2009,.6354167,1.130882,233.8515,11.635,26.91568
17jan2009,.2916667,.7779748,220.1686,111.0814,51.84077
18jan2009,.2708333,.8137731,296.0581,26.63196,39.46127
19jan2009,.275,.7736441,325.4945,55.89636,52.32656
20jan2009,.34375,.8689615,319.4179,24.85302,36.57787
21jan2009,.5340909,1.054581,225.4779,24.72619,37.01072
22jan2009,.6833333,1.15231,220.7634,8.917329,26.13822
23jan2009,.2847826,.7237651,319.8498,97.93713,50.95459
24jan2009,.3125,.7988082,312.4261,32.71694,36.45074
25jan2009,.2708333,.8137731,271.2628,14.17957,32.32999
26jan2009,.4416667,.9403107,283.5507,3.095305,17.44891
27jan2009,.2708333,.7960448,359.7462,8.879583,26.42362
28jan2009,.4125,.9329905,256.7935,22.73372,30.10644
29jan2009,.3586957,.884155,258.4747,80.41347,53.92321
30jan2009,.29375,.7892151,291.5419,35.82819,41.32975
31jan2009,.4291667,.8589922,209.8391,66.9847,52.63604
01feb2009,.28125,.8335416,264.3831,31.86456,42.57557
02feb2009,.3104167,.8748952,280.837,61.92181,49.81667
03feb2009,.2604167,.8514626,328.3359,145.3823,69.20842
04feb2009,.3291667,.9154916,330.7479,64.51917,48.26576
05feb2009,.5458333,1.137127,195.0056,74.83357,48.56398
06feb2009,.8217391,1.277563,186.1802,35.89143,35.2696
07feb2009,.3125,.6663551,239.8648,148.2224,63.85921
08feb2009,.4395833,.9428816,305.9259,4.124314,14.63982
09feb2009,.8875,1.253691,164.5012,57.89157,43.0458
10feb2009,.4021739,.765545,209.0291,111.6932,62.15665
11feb2009,.3479167,.8005921,323.5992,139.6645,41.39567
12feb2009,.3395833,.8743945,273.8187,120.8055,64.68532
13feb2009,.30625,.811067,75.44272,7.129655,10.36247
14feb2009,.2875,.78316,327.6117,24.34916,36.19846
15feb2009,.2708333,.8796076,352.3684,15.84663,32.29661
16feb2009,.4833333,.9913293,240.2097,5.511355,15.14622
17feb2009,.3729167,.8584867,187.4964,90.66154,58.74804
18feb2009,.3333333,.8141823,314.4829,79.80416,37.13199
19feb2009,.25,.8412938,307.1676,120.4417,67.6459
20feb2009,.573913,1.135213,304.8363,14.35906,16.18089
21feb2009,.4020833,.954226,260.4747,134.0872,41.39333
22feb2009,.25,.8587742,291.6166,43.42987,47.84315
23feb2009,.46875,1.033229,5.615332,2.972638,9.04336
24feb2009,.5826087,1.068179,175.1907,38.78161,44.30776
25feb2009,.4895833,.8776208,215.6667,45.73293,39.49796
26feb2009,.7270833,1.184728,168.6645,31.62259,22.39354
27feb2009,.25,.7548169,12.38003,167.6215,74.53042
28feb2009,.25,.8021427,34.86491,77.63493,55.9241
01mar2009,.25,.7989898,357.8087,160.0498,72.61191
02mar2009,.25,.7546942,31.27747,74.1657,55.41806
03mar2009,.5152174,1.046479,188.8663,5.868849,15.01498
04mar2009,.55625,.9773147,175.2904,28.36617,40.49274
05mar2009,.4041667,.7080011,204.4127,149.3044,69.61417
06mar2009,.45,.7238403,223.5716,11.87493,12.8542
07mar2009,.4291667,.816049,33.72455,28.00041,31.37691
08mar2009,.3666667,.7173689,281.9412,48.5677,11.73434
09mar2009,.6125,1.011718,90.73592,7.907657,15.12084
10mar2009,.6041667,.9077533,237.5053,61.59104,35.77441
11mar2009,.25,.7200579,272.027,229.3124,81.38419
12mar2009,.325,.8565093,356.3207,15.80592,23.59122
13mar2009,.8875,1.283539,233.1116,3.703811,10.08696
14mar2009,1.2,1.558709,102.4602,5.773792,12.98723
15mar2009,1.375,1.725702,98.9397,8.068904,17.62873
16mar2009,1.175,1.452019,107.8365,6.879307,18.41494
17mar2009,.7125,.9309712,217.8991,82.91792,51.99607
18mar2009,.5375,.865753,44.58541,18.89832,20.95803
19mar2009,.2604167,.6864501,33.31274,41.14343,40.44932
20mar2009,.6708333,1.066873,80.16905,13.14485,27.76657
21mar2009,.825,1.119071,178.4911,9.61079,24.60023
22mar2009,.6395833,.9902856,88.10958,31.98462,28.84757
23mar2009,.6270834,.9334899,128.2577,173.0869,76.20098
24mar2009,.4458333,.6643045,155.7907,225.3319,81.22325
25mar2009,.4022727,.7951637,245.5693,78.73801,53.50151
26mar2009,.5625,.8957218,237.2342,13.78802,24.09286
27mar2009,.25,.6460392,38.2323,34.18023,38.80191
28mar2009,.25,.6858757,33.73434,241.7724,85.08305
29mar2009,.25,.6935139,354.3094,109.9622,51.91597
30mar2009,.3458333,.7450515,71.49303,19.72514,21.84278
31mar2009,.4354167,.8330286,176.7732,88.02104,46.0767
01apr2009,.3608696,.8468432,241.0747,141.6204,62.24408
02apr2009,.60625,1.161831,12.8214,103.1285,43.72058
03apr2009,.4,.9255863,346.0193,123.9392,55.86682
04apr2009,.2979167,.8143461,74.71003,31.04088,28.7282
05apr2009,.25,.8512346,36.1524,170.1255,73.01826
06apr2009,.25,.8069389,4.413293,131.0379,62.54887
07apr2009,.3,.8553327,305.1571,96.58686,56.37658
08apr2009,.34375,.8943617,280.3824,29.22408,36.58271
09apr2009,.4708333,.9617758,72.65462,13.18738,14.79612
10apr2009,.25,.8037599,37.45068,220.981,79.52477
11apr2009,.25,.794603,33.5484,46.87555,46.00507
12apr2009,.2604167,.8334776,57.75169,29.53713,36.14217
13apr2009,.3,.8569389,78.35387,112.3984,64.99488
14apr2009,.25,.8335063,21.80785,83.46519,58.35341
15apr2009,.25,.7359737,12.62213,37.02274,43.0316
16apr2009,.5608696,1.051812,63.35984,11.53771,18.40434
17apr2009,1.158333,1.504779,107.02,5.635841,12.33563
18apr2009,1.208333,1.545622,208.4651,5.965419,14.38613
19apr2009,.4625,.9415357,49.85485,14.43944,24.6197
20apr2009,.25,.7787653,311.4,62.88282,50.52803
21apr2009,.29375,.8772563,293.3816,86.10707,58.01704
22apr2009,.3652174,.8218037,302.7867,47.77859,24.33308
23apr2009,.5520833,1.013638,148.0208,59.03666,47.05716
24apr2009,.6583334,.8808737,200.2114,131.8773,60.4751
25apr2009,.3770833,.7143719,217.0575,70.49384,30.46923
26apr2009,.5333334,.8033484,193.2904,69.51559,24.0058
27apr2009,.4520833,.8017078,207.7533,126.5515,58.03182
28apr2009,.25,.8053327,26.76847,110.7894,64.69209
29apr2009,.5270833,1.013057,82.49265,18.54263,35.56059
30apr2009,.6954545,1.15701,231.3359,14.55533,16.57426
01may2009,.3541667,.8605379,298.2715,23.80511,35.07906
02may2009,.5020833,.9992977,270.3929,49.60852,42.30681
03may2009,.6333333,1.187179,260.3836,13.51178,20.83253
04may2009,.5770833,1.086634,90.19465,32.18271,31.19569
05may2009,.7604167,1.296534,103.7422,10.91456,22.58936
06may2009,.6173913,1.063672,194.4015,14.9085,27.70349
07may2009,.4541667,.862716,252.3386,32.83068,37.48418
08may2009,.6458333,1.067089,176.036,9.372239,19.44721
09may2009,.36875,.8659644,273.5848,88.22222,21.68584
10may2009,.3291667,.8830126,301.5213,29.58882,22.99075
11may2009,.4541667,.9931042,79.12403,7.964731,10.80031
12may2009,.5416667,.9926688,158.2487,40.35083,37.76494
13may2009,.326087,.7723681,181.8463,108.1328,61.04269
15may2009,.7875,1.293871,151.0417,13.43788,19.47904
16may2009,.3020833,.828685,298.1935,77.01483,48.42877
17may2009,.4166667,.9998999,92.91296,10.85164,13.74971
18may2009,.5083333,1.017884,187.3292,42.42412,40.86315
19may2009,.4145833,.8228848,205.8323,63.91638,54.49873
20may2009,.5145833,.8369594,202.2648,67.80402,53.62814
21may2009,.3681818,.6955267,246.9182,42.27171,38.10361
22may2009,.25,.6712558,40.94403,47.14021,45.42431
23may2009,.2979167,.6673149,83.98791,12.91878,19.88097
24may2009,.25,.7187304,27.36553,47.78254,46.87562
25may2009,.25,.7595503,67.66947,32.98869,39.30099
26may2009,.2958333,.7468355,67.10041,11.98784,27.30139
27may2009,.4729167,.9191978,246.9027,25.56657,28.14266
28may2009,.45,.9863654,295.001,24.4141,30.91038
29may2009,.5145833,.8931385,327.0429,6.869294,9.710304
30may2009,.5645834,.9339816,319.9508,8.813118,8.155696
31may2009,.4958333,.9645637,80.96087,11.24131,15.4465
01jun2009,.4041667,.8841608,5.855059,12.44431,2.371119
02jun2009,.25,.913765,26.56245,30.47578,39.29056
03jun2009,.25,.909044,27.74588,58.62072,49.37782
04jun2009,.3916667,1.026292,52.28142,10.48179,25.08492
05jun2009,.6717391,1.148554,259.0649,32.24672,29.39065
06jun2009,.3458333,.9413077,29.58059,11.26006,20.79564
07jun2009,.2958333,.8628238,78.15605,3.545636,7.242798
08jun2009,.4020833,.800873,250.8214,62.20037,27.21318
09jun2009,.3708333,1.005211,84.97144,15.19078,26.36797
10jun2009,.25,.8796567,41.03336,26.12788,38.02894
11jun2009,.25,.9140128,14.15864,27.3341,40.40239
12jun2009,.2979167,.8174325,68.76962,11.84367,23.92572
13jun2009,.2604167,.855891,40.15316,17.78487,32.04716
14jun2009,.4125,.9794905,39.39779,10.89343,22.21909
15jun2009,.5541667,1.034161,90.45877,27.97598,33.79465
16jun2009,.4270833,.9763455,104.4642,47.83364,46.3087
17jun2009,.3854167,.9299579,336.9078,6.524001,11.09317
18jun2009,.7590909,1.2659,164.2943,10.54186,16.05674
19jun2009,.5354167,.8451918,166.2827,30.60077,31.71131
20jun2009,.3208333,.6214515,287.6899,28.129,37.71722
21jun2009,.7708333,1.213919,95.07977,5.797913,13.72248
22jun2009,.71875,1.031704,115.3483,14.31517,27.78825
23jun2009,.9104167,1.249938,107.392,5.548264,13.70636
24jun2009,.6833333,1.018134,195.9635,4.849468,9.598754
25jun2009,.5125,.8522693,270.235,5.655591,9.892032
26jun2009,.25,.6456107,53.28267,16.05017,28.04652
27jun2009,.4416667,.7422848,214.297,37.4555,25.27445
28jun2009,.2645833,.7076687,287.0762,129.318,64.04077
29jun2009,.25,.7299941,297.692,94.89774,58.55265
30jun2009,.25,.8843777,307.9108,21.42696,37.23258
01jul2009,.25,.8549204,317.4195,11.77618,28.56359
02jul2009,.2729167,.7976904,311.2632,16.16566,25.6587
03jul2009,.4,.8520789,48.51323,7.509508,7.58188
04jul2009,.60625,1.176988,150.6163,4.607338,15.69992
05jul2009,.59375,1.012099,283.893,1.425369,1.875436
06jul2009,.49375,.8678034,298.6179,17.31424,18.24688
07jul2009,.3020833,.8266093,79.31251,14.19235,23.966
08jul2009,.3043478,.9092683,78.64265,14.55896,32.10768
09jul2009,.5958334,1.077906,100.3958,15.37089,30.31216
10jul2009,.8958333,1.266708,203.6343,6.950698,16.48676
11jul2009,.34375,.7054675,289.6937,19.95129,25.27168
12jul2009,.3208333,.7391824,21.50011,2.421454,8.275977
13jul2009,.3291667,.7844245,73.17001,21.03309,25.82655
14jul2009,.6020833,1.083909,155.2266,21.92673,32.11857
15jul2009,.3318182,.727718,252.9321,80.55927,45.17659
16jul2009,.30625,.7883231,268.7459,43.67889,43.12791
17jul2009,.25,.7447795,296.5564,41.71756,44.76501
18jul2009,.25,.7356226,313.3691,16.46312,32.26538
19jul2009,.3479167,.8901708,68.53581,2.953062,6.476737
20jul2009,.775,1.230258,97.83753,20.91772,28.34201
21jul2009,.74375,1.144371,142.3886,12.38245,24.75372
22jul2009,.4704545,.9475588,79.34635,5.131695,9.809352
23jul2009,.5333333,1.015406,44.34906,5.852986,9.619197
24jul2009,.775,1.145874,229.1481,30.79773,38.46416
25jul2009,.2708333,.7137553,255.844,53.41826,45.72269
26jul2009,.25,.668349,287.7847,32.85949,41.20823
27jul2009,.675,1.049053,235.3121,36.65067,39.65265
28jul2009,.40625,.8068708,265.8801,24.03404,31.79185
29jul2009,.5108696,.9879738,30.95325,10.80666,19.43167
30jul2009,.7854167,1.26749,251.2126,10.56262,22.9151
31jul2009,.4208333,.7917078,270.9723,14.66576,26.61896
01aug2009,.6020833,1.055057,231.7877,51.2925,45.19336
02aug2009,.3604167,.827321,263.6945,15.35225,27.89608
03aug2009,.5833333,.9247375,208.5864,55.78654,50.11804
04aug2009,.4520833,.8200549,53.01512,7.631525,5.469703
05aug2009,.4586957,.9031507,65.32356,7.780116,19.58752
06aug2009,.6125,1.061924,94.30408,7.951276,15.21144
07aug2009,.875,1.33713,158.3148,12.32587,27.83984
08aug2009,.54375,.7869827,207.2444,68.9551,53.90763
09aug2009,.3770833,.6769476,231.4589,65.19786,49.46955
10aug2009,.36875,.7101542,264.6204,33.48706,38.92125
11aug2009,.25,.6991761,37.98741,29.08226,26.54533
12aug2009,.4104167,.7736673,51.29087,15.45884,24.91092
13aug2009,1.008696,1.376915,133.2609,3.500739,10.26418
14aug2009,.8625,1.11489,208.8436,13.74281,27.75189
15aug2009,.6541667,.8973994,187.565,28.23844,36.92768
16aug2009,.5083333,.8081976,214.5556,47.22189,41.78669
17aug2009,.6416667,.9830709,237.6678,13.97679,23.87745
18aug2009,.35,.7179716,269.1601,25.77932,36.03716
19aug2009,.6583334,1.102788,165.6306,24.18747,25.03224
20aug2009,.5068182,.956242,232.2692,76.70132,54.22166
21aug2009,.3166667,.778797,267.1074,64.41129,47.04762
22aug2009,.25,.7880889,5.552135,36.22903,42.73872
23aug2009,.45625,.965855,39.66551,10.6691,17.68296
24aug2009,.7791667,1.201775,206.0215,9.232349,23.47927
25aug2009,.7291667,1.097138,208.4523,25.83176,37.64715
26aug2009,.3195652,.8067209,25.1459,11.41216,16.14542
27aug2009,.323913,.9011531,76.83645,46.38962,47.23036
28aug2009,.5395833,1.001714,27.45699,7.189621,13.31198
29aug2009,.2645833,.8026723,305.9151,46.37114,46.03427
30aug2009,.25,.8447205,7.011871,39.14213,43.12177
31aug2009,.3375,.8879248,52.67429,16.80893,23.9414
01sep2009,.3770833,.8581764,67.46069,6.52433,14.27486
02sep2009,.4479167,.9242887,89.23167,5.726315,14.27798
03sep2009,.25,.7313408,67.41985,9.525625,22.56375
04sep2009,.3479167,.7992633,49.74307,7.625802,18.56853
05sep2009,.3375,.7369891,68.80817,11.67134,22.4067
06sep2009,.41875,.8748706,78.32571,12.20987,27.84405
07sep2009,.2604167,.6722416,45.77871,17.09257,28.72692
08sep2009,.2604167,.698809,36.83574,24.12962,29.79979
09sep2009,.2604167,.694088,71.30817,14.80395,31.7936
10sep2009,.36875,.8073902,68.94683,24.10798,33.2454
11sep2009,.6,1.008646,83.11154,16.17834,29.30153
12sep2009,.2916667,.6911557,73.94778,6.9989,16.12099
13sep2009,.5208333,.9769539,83.30716,6.055009,12.14574
14sep2009,1.033333,1.363954,106.6397,3.062938,5.198868
15sep2009,.40625,.7634379,27.00422,29.26495,28.41039
16sep2009,.25,.726372,53.30404,81.03265,57.09087
17sep2009,.5333333,1.014674,76.00409,12.24001,22.39851
18sep2009,.5020834,.9107293,43.03842,23.80089,24.6999
19sep2009,.5854167,1.027606,95.87627,9.664447,20.06257
20sep2009,.44375,.9425713,69.91134,19.90987,27.61911
21sep2009,.7041667,1.243808,243.7952,7.093902,17.68288
22sep2009,.8086957,1.289789,175.3422,16.2335,23.29205
23sep2009,.6354167,1.111789,16.28462,1.620773,4.466934
24sep2009,.4958333,.9771742,70.63496,4.717146,18.02359
25sep2009,.7520834,1.20343,107.7264,11.01942,25.84575
26sep2009,.5729167,1.100222,253.0052,3.535943,16.79252
27sep2009,.5333334,1.032155,223.4822,39.03069,34.8517
28sep2009,.25,.8190284,282.695,290.7339,90.97849
29sep2009,.25,.8455958,328.124,65.80365,40.69372
30sep2009,.25,.8408749,37.88045,12.13372,23.06874
01oct2009,.7434782,1.170603,128.5472,26.9902,35.8076
02oct2009,.4354167,.8325471,218.6807,49.2792,42.81231
03oct2009,.3458333,.7338068,253.1309,28.46077,41.20183
04oct2009,.26875,.7133551,267.0626,37.00879,41.53867
05oct2009,.4916667,.8919761,91.3354,6.700464,12.37412
06oct2009,.4375,.8643768,257.1397,147.1421,39.27106
07oct2009,.4478261,.8699819,273.2608,46.26516,40.87643
08oct2009,.6854166,1.112541,201.0315,7.990394,23.12015
09oct2009,.25,.7117684,351.6311,34.61357,41.83281
10oct2009,.3708333,.8234448,296.8939,27.35493,35.41378
11oct2009,.2645833,.802,15.0629,2.166042,5.191435
16oct2009,.3869565,.8768986,350.3582,15.06199,30.24959
